z,x,y
1388,7.53779843,45.53204026
2833,7.445915336,45.61718878
1488,7.337359207,45.61840013
2846,7.368835286,45.6669471
2284,7.517512503,45.68029185
2228,7.358407424,45.48849121
1113,7.603819898,45.4506702
3339,7.342022427,45.51955058
2759,7.493893643,45.58851042
1501,7.605947563,45.68625114
647,7.367405848,45.7272985
3001,7.385142913,45.65477815
1611,7.649468185,45.44984875
1123,7.319359189,45.45354467
463,7.661484084,45.4102549
1349,7.507247607,45.43687851
2781,7.453012213,45.62905245
1413,7.334940362,45.43454369
2922,7.532834868,45.62815574
2012,7.366609882,45.47460211
3154,7.393216399,45.52575212
2999,7.534821713,45.57672979
668,7.545600308,45.40653838
2081,7.654945184,45.56984673
513,7.620841138,45.41485528
3274,7.377699135,45.51273164
2809,7.475928996,45.5504252
2535,7.549531374,45.56717259
2450,7.550857739,45.57742371
2278,7.315762216,45.61271246
2882,7.425871981,45.67063065
2374,7.449539672,45.47092577
2580,7.390212078,45.50362371
1903,7.368596485,45.47854108
2268,7.463396315,45.67817209
2299,7.40857784,45.47643241
504,7.639417217,45.40863595
3039,7.424936026,45.50607432
1584,7.630454365,45.66880137
2269,7.392750404,45.63742565
1870,7.633796727,45.54232494
631,7.467189763,45.41064712
2029,7.650199025,45.51217633
2315,7.599940471,45.50487513
2782,7.388479149,45.64822671
542,7.364470565,45.73907541
2862,7.534402877,45.6272934
2531,7.543324188,45.62377763
1803,7.319609292,45.43564624
1230,7.445298231,45.43998421
1393,7.645021676,45.62418252
2061,7.442870095,45.69118773
2686,7.384530916,45.5028171
1541,7.558999085,45.49803996
3097,7.359142417,45.56294124
2326,7.516958105,45.65544135
539,7.540675937,45.41205791
1469,7.525592228,45.50453797
2256,7.321047141,45.5576881
2203,7.388788261,45.70706816
901,7.578164078,45.73249039
759,7.66466896,45.42984024
1827,7.582299284,45.55776857
2090,7.636353053,45.53124188
2116,7.33020129,45.58670246
2584,7.484812687,45.54541343
2469,7.42154368,45.58190317
2589,7.31442259,45.57015006
1639,7.322855136,45.6237523
1958,7.559312473,45.56696176
1990,7.649742123,45.45811581
1606,7.556889436,45.45238575
585,7.628128202,45.74122856
2520,7.605516231,45.51174766
1217,7.560536695,45.53001858
2615,7.621002911,45.52225923
1960,7.368920239,45.49380607
2085,7.433982636,45.70234465
935,7.337524694,45.44257861
1693,7.616965158,45.4636626
2597,7.429243701,45.48958725
2665,7.495995293,45.59380908
2780,7.462118498,45.57804967
382,7.667275853,45.70633126
2848,7.355285883,45.55906962
569,7.533663695,45.73737428
2248,7.478157393,45.53910687
1839,7.550129303,45.53756861
2238,7.484312266,45.64825321
2225,7.449754569,45.5120767
2396,7.323013272,45.65768347
2011,7.35948868,45.41529389
2624,7.532124696,45.63729269
1381,7.36896911,45.42408335
535,7.431351298,45.73576496
2485,7.367808678,45.40704015
803,7.576728664,45.47069581
2695,7.519849957,45.61843682
1316,7.611758839,45.48165664
2677,7.515405977,45.58991939
1713,7.368195961,45.61304848
774,7.368020166,45.72469218
850,7.633336732,45.42533089
2191,7.602445643,45.52744407
1769,7.635487706,45.60522644
2632,7.408883978,45.57823093
1098,7.517154,45.72204626
935,7.580147883,45.42828044
1147,7.544902568,45.47165699
959,7.63957,45.68371104
3226,7.343155627,45.52857273
3064,7.390473426,45.51807225
1272,7.357740151,45.44197296
580,7.502256131,45.73381826
2734,7.442207437,45.5009906
2436,7.432451891,45.56549307
2025,7.377334452,45.48228117
2290,7.595742745,45.70022044
1230,7.398964068,45.45072381
1170,7.562322348,45.43098903
1448,7.52738895,45.54340471
1828,7.670704492,45.49884936
1464,7.578350948,45.49250601
2727,7.347793094,45.66025559
2079,7.395483768,45.57908262
2768,7.540195073,45.6652378
1782,7.576956743,45.67266172
2265,7.567484025,45.57528224
1930,7.508357406,45.67799921
2581,7.423463853,45.56390501
2507,7.433269746,45.54221841
1709,7.614841501,45.67006135
577,7.328044547,45.73626598
2266,7.360082558,45.47960736
1120,7.662194087,45.64733033
1636,7.350345358,45.44932176
1879,7.326722852,45.57490205
1765,7.56666053,45.52469108
1245,7.527488313,45.42332331
618,7.479979406,45.41265038
1209,7.650146804,45.64588402
1452,7.399875226,45.71566738
2465,7.395859909,45.61203395
1769,7.347872401,45.58764238
2518,7.469739591,45.55738345
2555,7.570899968,45.63201225
1419,7.647881202,45.70945653
1004,7.633111479,45.68134763
1333,7.607822816,45.67915466
2167,7.323339123,45.57419184
581,7.332197962,45.73921908
2571,7.455403109,45.64295153
2514,7.509573998,45.65845009
2419,7.635296897,45.51705882
2939,7.503350839,45.59048066
2677,7.35063818,45.55959061
2680,7.412986729,45.68725643
935,7.652213056,45.72014737
1619,7.499073591,45.68070403
1721,7.54107199,45.54556147
1098,7.614432005,45.7321631
1503,7.308490478,45.63922991
565,7.579814783,45.42302437
2327,7.316287549,45.53425201
1178,7.51070062,45.4339139
2735,7.420003454,45.55952428
1927,7.540082439,45.54950656
2590,7.318896141,45.52841079
1716,7.669778182,45.54641649
1624,7.344925119,45.42561742
1359,7.487365705,45.52202026
1166,7.478024164,45.72244909
2848,7.40913806,45.54030081
2416,7.357007492,45.47065091
2526,7.322163969,45.40881815
3089,7.379378127,45.66847247
3086,7.392527929,45.66413435
1260,7.642673609,45.69829061
1018,7.651542496,45.72302264
1815,7.600290282,45.53588671
2655,7.314810839,45.5652292
1402,7.664633648,45.45671783
2973,7.333289172,45.5092611
2513,7.570832004,45.69327263
1926,7.408679961,45.4143438
1445,7.608719344,45.62247551
1979,7.384547155,45.46751358
1796,7.440454199,45.45524044
2430,7.38851435,45.62459681
626,7.515226188,45.73147189
2064,7.641311615,45.48147038
2430,7.471343573,45.56943444
2117,7.379423702,45.70860137
2528,7.349586422,45.66645662
1981,7.369660861,45.6232369
1679,7.336998858,45.62783081
1909,7.337502756,45.70073755
1244,7.581306352,45.47955409
2098,7.393772484,45.56581259
1602,7.478349499,45.42901478
2042,7.311589754,45.43778886
2429,7.537964429,45.68221938
2888,7.415601639,45.56109052
1908,7.482665428,45.50400078
2741,7.339712913,45.48205678
2185,7.665799177,45.56416645
924,7.657456291,45.70829016
2305,7.488178925,45.47501263
2864,7.461124719,45.63867614
2193,7.517055135,45.70103133
1033,7.559972373,45.47528911
1338,7.658786072,45.44645411
2279,7.588164849,45.57210831
798,7.432543108,45.42327474
535,7.393558088,45.73557789
1936,7.370042234,45.70332519
1363,7.586666413,45.4809658
2585,7.331527524,45.65714653
2466,7.37079065,45.50364827
2722,7.353153345,45.65885342
2383,7.394281179,45.54874781
2591,7.526066731,45.59662406
2001,7.584522262,45.66152276
2394,7.618290729,45.56315899
3009,7.367573621,45.67685307
540,7.397521379,45.74153592
2397,7.613041142,45.53795615
2966,7.388226555,45.5135567
1977,7.593064056,45.65901971
1028,7.394527892,45.42576681
1559,7.575097424,45.49516112
2581,7.387540346,45.5055241
2210,7.475095878,45.53731436
1509,7.601454579,45.67642082
2253,7.355443901,45.69216933
2590,7.445653224,45.47873231
1983,7.538143656,45.6990468
1866,7.668674661,45.59329245
3099,7.418725934,45.62068863
1486,7.327645412,45.70398073
1235,7.663992935,45.64023349
2672,7.401450261,45.68323225
2276,7.650135604,45.47594227
1866,7.628822167,45.63846787
1667,7.313689839,45.46336211
1529,7.349586023,45.60682312
2102,7.312818287,45.67150698
2368,7.606414338,45.55918224
1625,7.624555795,45.62798764
1960,7.659707021,45.47615549
2842,7.387636952,45.53567638
2834,7.53337547,45.6238788
1335,7.63177597,45.43835374
1580,7.395908119,45.44786642
1852,7.579570983,45.61516688
2801,7.374022175,45.68407047
2637,7.47294831,45.605186
1500,7.555114796,45.46803006
1630,7.638101606,45.66577145
2653,7.324825785,45.65368335
2157,7.380774263,45.58604106
1712,7.547514074,45.53813653
2039,7.617082933,45.5814835
2633,7.615559185,45.52069001
1624,7.538294342,45.51243558
2320,7.474716294,45.49936333
1239,7.545581626,45.51669222
595,7.438482886,45.7296959
1504,7.494790478,45.42519799
850,7.555683056,45.731713
1169,7.501629985,45.71295787
2544,7.517757304,45.64937367
2047,7.565455266,45.57129908
1594,7.571286358,45.534134
2152,7.636070575,45.4904359
2150,7.389864938,45.41051419
3189,7.417110872,45.53899038
2222,7.59326176,45.70293864
1669,7.626734588,45.6959916
2721,7.471207903,45.57962102
2260,7.567440498,45.66673647
1943,7.481754705,45.67519159
1120,7.572806554,45.44471145
2545,7.333361065,45.54061589
3054,7.33381718,45.50449741
1891,7.467174974,45.44419292
522,7.66388821,45.70804062
1988,7.441202197,45.69306674
2281,7.398208428,45.63805731
1414,7.312905407,45.7021947
2439,7.348302873,45.57157494
1962,7.617703895,45.70601249
539,7.373088195,45.7335452
1978,7.523126353,45.53083819
1106,7.446141562,45.43163436
2860,7.451295605,45.61326028
1740,7.61550046,45.69302638
2252,7.411493122,45.58961379
2707,7.46143866,45.56072587
2884,7.437039284,45.61303444
2282,7.494714776,45.57436141
2520,7.35101817,45.49821836
543,7.446791539,45.73699172
2586,7.433929682,45.55874578
1949,7.407793818,45.4143104
2694,7.307653188,45.59400306
1926,7.44614985,45.6903044
2302,7.359782233,45.47386519
2145,7.377879371,45.7044678
2547,7.491719546,45.57868902
540,7.599366912,45.42744198
409,7.626543282,45.40745656
943,7.640140721,45.68359823
1657,7.506857046,45.70085029
1677,7.312928944,45.62815572
1800,7.504870236,45.56781093
1764,7.465125325,45.70344159
2597,7.488697849,45.62781424
500,7.619635907,45.41768469
2739,7.41518242,45.67938604
1472,7.530380665,45.46484225
1886,7.581897689,45.56084724
1655,7.632441174,45.69530178
1568,7.505906122,45.50824448
1853,7.615854072,45.61476063
1111,7.651009698,45.43362635
1596,7.534896158,45.53229433
1045,7.636348422,45.68498246
2239,7.656371397,45.57950796
2906,7.427093019,45.61513441
1628,7.47822511,45.52051107
2887,7.404731664,45.50614668
3292,7.349335877,45.52915511
2550,7.419916071,45.58230226
1928,7.362640339,45.59890769
542,7.369840461,45.73353568
3231,7.399003749,45.5296522
1746,7.592230737,45.67064047
1625,7.584588922,45.71901836
1937,7.575733068,45.6671642
1817,7.328536787,45.42979459
2240,7.475887648,45.67391328
2413,7.588438083,45.58803804
1851,7.480462352,45.48714266
928,7.515847367,45.72423513
1800,7.642977734,45.55652251
2713,7.488102105,45.62150581
540,7.376302176,45.74023279
1733,7.481175082,45.48983003
1092,7.639373055,45.43024289
1714,7.527513627,45.47113445
1803,7.638242329,45.55907891
2629,7.559560913,45.69111948
1782,7.615294783,45.60899412
1380,7.387454466,45.43969172
1551,7.440530907,45.45044201
2756,7.533011047,45.59850735
1856,7.333024369,45.4280852
2403,7.547617633,45.59732623
1758,7.667082336,45.5464287
2778,7.415975253,45.67998516
1924,7.62814455,45.63763705
2742,7.459663345,45.58542446
560,7.379227033,45.73237279
3195,7.376125647,45.64932702
1703,7.446358773,45.69507946
531,7.404382466,45.74017457
1400,7.601392601,45.68184369
1312,7.573357367,45.53754167
2097,7.45790354,45.44698722
628,7.349269168,45.72655025
388,7.663085308,45.68149826
2244,7.590559556,45.59494966
1177,7.445709714,45.43891112
1869,7.641488927,45.63668891
2994,7.419098073,45.62202168
2857,7.45304069,45.61694849
2935,7.394560779,45.65733157
1863,7.517948382,45.51536928
1632,7.52727522,45.46406969
1762,7.62056469,45.46135321
2738,7.444297052,45.62065452
1546,7.530535937,45.44686982
553,7.574990287,45.74048831
3175,7.415899323,45.53953711
2304,7.496564616,45.62768145
1303,7.492754017,45.71086925
2156,7.353866459,45.58445967
3005,7.45220691,45.55724744
408,7.663378604,45.69443072
2035,7.510237031,45.5450124
2065,7.431090784,45.45450448
2102,7.542411474,45.55111826
2469,7.417424215,45.69793451
2032,7.393305867,45.55710175
1586,7.415421019,45.42025231
1421,7.535242981,45.47451751
2159,7.482472296,45.56869106
1074,7.564411852,45.40761846
1381,7.502760513,45.45230726
1551,7.628813657,45.48399018
2532,7.431294599,45.63662607
2231,7.460865343,45.45681006
899,7.393738219,45.72596293
714,7.554345859,45.41945215
1517,7.350908827,45.61094366
2120,7.390357632,45.47848531
2170,7.359390241,45.59575154
2219,7.65935461,45.5814915
2245,7.642599398,45.51552242
572,7.331989739,45.73259894
1031,7.594466188,45.40685893
1767,7.663305199,45.63229279
1786,7.328684328,45.55935703
2261,7.57282968,45.68661982
1455,7.526552338,45.44612529
2532,7.455701611,45.47971248
3380,7.344288946,45.5212898
1428,7.557922994,45.46643073
1907,7.507712682,45.48469877
2385,7.559821418,45.62478849
1885,7.644055964,45.54542701
1655,7.343708759,45.61842295
1233,7.584679893,45.47369141
1957,7.501960478,45.48468041
1588,7.633321118,45.67006072
1097,7.552635501,45.47653973
946,7.594653859,45.44692145
1185,7.491582585,45.71878697
521,7.485143462,45.73727812
1713,7.651894285,45.594063
2007,7.501219132,45.66686548
2332,7.402627428,45.6363756
2187,7.450030362,45.51142503
2440,7.347413286,45.57025064
1931,7.587838165,45.70428143
1947,7.626190731,45.63380861
3070,7.425245251,45.50718051
1146,7.570904825,45.43036394
2696,7.312242664,45.48588904
1845,7.567241149,45.55499087
2471,7.435954203,45.68760218
1534,7.315393517,45.46267113
1558,7.552012394,45.44008171
1977,7.486660554,45.69128001
2376,7.458872452,45.60360806
2202,7.380105312,45.63699715
2386,7.566501776,45.65301914
2831,7.41370774,45.61202563
1820,7.515983017,45.54110245
2830,7.409417182,45.54312922
3077,7.468188461,45.63259123
2698,7.314553997,45.65431642
1713,7.333154627,45.7013916
2251,7.476949909,45.68438211
1426,7.425085559,45.71487504
1051,7.465951966,45.72290828
1488,7.448777121,45.69819032
2564,7.536293265,45.59573704
1685,7.380014455,45.60408888
2594,7.474428824,45.58636828
868,7.475696981,45.72957524
1049,7.547373523,45.4281087
1749,7.630426942,45.69699024
2115,7.491526125,45.55686237
1932,7.36489098,45.62097117
2063,7.446084391,45.53530216
2983,7.380275936,45.64877318
1598,7.559985702,45.49650209
2624,7.433001928,45.53251063
565,7.339404219,45.72619037
2051,7.624427946,45.59207991
556,7.654102797,45.73560654
380,7.670065898,45.71238905
2565,7.606214062,45.57274941
2394,7.484290622,45.63777495
1067,7.65104755,45.7253808
2810,7.372532513,45.55106874
2998,7.433128441,45.50139874
2139,7.382004079,45.61996668
1584,7.357801655,45.44622643
2048,7.595393579,45.49588923
491,7.558547123,45.41820464
2607,7.549132913,45.66376145
2425,7.521872117,45.67937459
3371,7.352400377,45.52477504
592,7.599113022,45.73696485
984,7.524069725,45.41391784
2208,7.475602441,45.50048302
644,7.562157084,45.42142816
1293,7.536026217,45.47228014
896,7.537101977,45.42241788
1782,7.625278097,45.71312083
2884,7.413874072,45.66912901
544,7.361856505,45.73812338
2693,7.349901359,45.55888089
1513,7.622610553,45.69162286
2473,7.523636178,45.67936749
1686,7.644315688,45.54753175
2166,7.390072699,45.48033161
2577,7.439606858,45.53041884
1610,7.51488414,45.48887927
1513,7.665074771,45.53330393
2528,7.451975167,45.46979021
1878,7.622401887,45.65765911
419,7.667836141,45.67336483
1186,7.542512892,45.44530972
2018,7.412010311,45.4619113
2755,7.410060935,45.50680634
936,7.662345932,45.66533508
578,7.654853632,45.41314386
1672,7.465141418,45.70506089
3070,7.425719143,45.68341742
964,7.624896907,45.43211992
1930,7.439791927,45.69930053
1574,7.516785133,45.55521118
2004,7.516472039,45.66896565
1614,7.547289246,45.53604291
1976,7.650827899,45.51937847
1477,7.549792207,45.53201025
2132,7.319973908,45.61415115
3077,7.390281715,45.52077557
1195,7.552533171,45.43510399
2622,7.467997299,45.54307758
2775,7.412200856,45.51822603
2643,7.400352163,45.64602974
1229,7.330764162,45.71066375
534,7.405947228,45.74175245
2980,7.388970132,45.65534538
860,7.645538391,45.4211397
1737,7.38101124,45.60470617
2492,7.605011354,45.54976398
1475,7.602383821,45.72290694
2008,7.458624555,45.69040281
2750,7.469230457,45.6601051
2087,7.623058778,45.54992681
949,7.565678384,45.73469154
2454,7.451887894,45.64923063
1417,7.492271544,45.71198506
1618,7.325093811,45.45746021
2311,7.571361808,45.65123091
1184,7.411377683,45.71506336
1320,7.539336099,45.47483228
2881,7.413894327,45.50969733
2069,7.602242709,45.61131136
1520,7.664684193,45.60931772
1802,7.628317787,45.64345735
2977,7.407278053,45.66395886
1463,7.614744093,45.6761227
1271,7.470467946,45.71793064
421,7.618231135,45.40778816
1181,7.392600484,45.45491488
1398,7.399415637,45.71681547
1841,7.333001338,45.56422723
901,7.580920841,45.45744391
1018,7.417514046,45.72180061
2540,7.387355425,45.6439179
984,7.556881889,45.48333593
1243,7.39711442,45.42368466
2025,7.386178319,45.5764183
2454,7.438346685,45.66037114
2164,7.359158851,45.69449416
1379,7.520698045,45.49010825
2619,7.352762859,45.65205608
1466,7.638974338,45.70211261
2630,7.418414299,45.57266057
1481,7.324448235,45.70217649
2492,7.481281854,45.65159366
2325,7.548292422,45.6004007
2408,7.362715964,45.50818786
1992,7.664176007,45.5830982
2802,7.366938112,45.51330348
2289,7.498118538,45.65392146
702,7.535888464,45.73172026
3048,7.379245494,45.67236674
1633,7.51203168,45.46140966
2526,7.347214584,45.41486167
